customer_id,persona
1819,Weekend
1820,Thrifty
1821,Commuter
1822,Commuter
1823,Weekend
1824,Weekend
1825,Weekend
1826,Thrifty
1827,Commuter
1828,Shopper
1829,Weekend
1830,Commuter
1831,Shopper
1832,Weekend
1833,Weekend
1834,Weekend
1835,Shopper
1836,Weekend
1837,Commuter
1838,Thrifty
1839,Shopper
1840,Commuter
1841,Thrifty
1842,Thrifty
1843,Thrifty
1844,Weekend
1845,Shopper
1846,Commuter
1847,Commuter
1848,Commuter
1849,Shopper
1850,Weekend
1851,Commuter
1852,Shopper
1853,Shopper
1854,Shopper
1855,Shopper
1856,Commuter
1857,Weekend
1858,Thrifty
1859,Shopper
1860,Weekend
1861,Weekend
1862,Weekend
1863,Commuter
1864,Thrifty
1865,Shopper
1866,Shopper
1867,Commuter
1868,Commuter
1869,Commuter
1870,Weekend
1871,Shopper
1872,Commuter
1873,Thrifty
1874,Shopper
1875,Weekend
1876,Thrifty
1877,Weekend
1878,Thrifty
1879,Commuter
1880,Weekend
1881,Weekend
1882,Shopper
1883,Weekend
1884,Weekend
1885,Commuter
1886,Thrifty
1887,Commuter
1888,Commuter
1889,Weekend
1890,Shopper
1891,Commuter
1892,Thrifty
1893,Shopper
1894,Commuter
1895,Weekend
1896,Weekend
1897,Weekend
1898,Commuter
1899,Thrifty
1900,Weekend
1901,Weekend
1902,Commuter
1903,Weekend
1904,Commuter
1905,Weekend
1906,Commuter
1907,Shopper
1908,Thrifty
1909,Thrifty
1910,Commuter
1911,Thrifty
1912,Shopper
1913,Shopper
1914,Thrifty
1915,Thrifty
1916,Weekend
1917,Shopper
1918,Weekend
1919,Thrifty
1920,Thrifty
1921,Weekend
1922,Commuter
1923,Weekend
1924,Thrifty
1925,Weekend
1926,Commuter
1927,Weekend
1928,Thrifty
1929,Weekend
1930,Commuter
1931,Weekend
1932,Weekend
1933,Weekend
1934,Weekend
1935,Weekend
1936,Shopper
1937,Commuter
1938,Shopper
1939,Thrifty
1940,Commuter
1941,Commuter
1942,Thrifty
1943,Weekend
1944,Weekend
1945,Weekend
1946,Thrifty
1947,Thrifty
1948,Commuter
1949,Thrifty
1950,Thrifty
1951,Commuter
1952,Commuter
1953,Weekend
1954,Weekend
1955,Shopper
1956,Shopper
1957,Weekend
1958,Thrifty
1959,Weekend
1960,Weekend
1961,Commuter
1962,Thrifty
1963,Shopper
1964,Thrifty
1965,Weekend
1966,Weekend
1967,Commuter
1968,Thrifty
1969,Thrifty
1970,Commuter
1971,Commuter
1972,Shopper
1973,Commuter
1974,Thrifty
1975,Commuter
1976,Shopper
1977,Commuter
1978,Thrifty
1979,Shopper
1980,Shopper
1981,Commuter
1982,Shopper
1983,Thrifty
1984,Thrifty
1985,Commuter
1986,Commuter
1987,Weekend
1988,Thrifty
1989,Thrifty
1990,Weekend
1991,Weekend
1992,Commuter
1993,Weekend
1994,Commuter
1995,Weekend
1996,Weekend
1997,Shopper
1998,Commuter
1999,Commuter
2000,Commuter
2001,Commuter
2002,Commuter
2003,Shopper
2004,Commuter
2005,Commuter
2006,Weekend
2007,Thrifty
2008,Weekend
2009,Commuter
2010,Thrifty
2011,Commuter
2012,Commuter
2013,Shopper
2014,Commuter
2015,Thrifty
2016,Thrifty
2017,Thrifty
2018,Shopper
2019,Commuter
2020,Weekend
2021,Shopper
2022,Weekend
2023,Shopper
2024,Commuter
2025,Thrifty
2026,Commuter
2027,Weekend
2028,Shopper
2029,Commuter
2030,Weekend
2031,Commuter
2032,Weekend
2033,Thrifty
2034,Shopper
2035,Weekend
2036,Thrifty
2037,Commuter
2038,Commuter
2039,Commuter
2040,Commuter
2041,Shopper
2042,Weekend
2043,Thrifty
2044,Commuter
2045,Shopper
2046,Weekend
2047,Commuter
2048,Weekend
2049,Thrifty
2050,Commuter
2051,Thrifty
2052,Thrifty
2053,Commuter
2054,Shopper
2055,Shopper
2056,Weekend
2057,Thrifty
2058,Thrifty
2059,Weekend
2060,Thrifty
2061,Commuter
2062,Thrifty
2063,Shopper
2064,Thrifty
2065,Commuter
2066,Weekend
2067,Commuter
2068,Commuter
2069,Commuter
2070,Thrifty
2071,Weekend
2072,Thrifty
2073,Commuter
2074,Shopper
2075,Shopper
2076,Shopper
2077,Commuter
2078,Thrifty
2079,Shopper
2080,Weekend
2081,Commuter
2082,Commuter
2083,Thrifty
2084,Shopper
2085,Thrifty
2086,Thrifty
2087,Commuter
2088,Weekend
2089,Shopper
2090,Thrifty
2091,Weekend
2092,Shopper
2093,Commuter
2094,Thrifty
2095,Commuter
2096,Weekend
2097,Weekend
2098,Weekend
2099,Weekend
2100,Thrifty
2101,Shopper
2102,Thrifty
2103,Commuter
2104,Weekend
2105,Weekend
2106,Thrifty
2107,Shopper
2108,Shopper
2109,Commuter
2110,Shopper
2111,Commuter
2112,Commuter
2113,Commuter
2114,Shopper
2115,Weekend
2116,Commuter
2117,Thrifty
2118,Weekend
2119,Commuter
2120,Shopper
2121,Shopper
2122,Thrifty
2123,Shopper
2124,Thrifty
2125,Shopper
2126,Weekend
2127,Weekend
2128,Commuter
2129,Shopper
2130,Thrifty
2131,Commuter
2132,Commuter
2133,Weekend
2134,Thrifty
2135,Weekend
2136,Shopper
2137,Commuter
2138,Weekend
2139,Commuter
2140,Shopper
2141,Shopper
2142,Thrifty
2143,Weekend
2144,Thrifty
2145,Thrifty
2146,Shopper
2147,Thrifty
2148,Thrifty
2149,Thrifty
2150,Shopper
2151,Thrifty
2152,Commuter
2153,Weekend
2154,Shopper
2155,Commuter
2156,Commuter
2157,Commuter
2158,Thrifty
2159,Thrifty
2160,Weekend
2161,Weekend
2162,Weekend
2163,Thrifty
2164,Shopper
2165,Thrifty
2166,Shopper
2167,Weekend
2168,Commuter
2169,Weekend
2170,Thrifty
2171,Weekend
2172,Commuter
2173,Commuter
2174,Shopper
2175,Commuter
2176,Shopper
2177,Commuter
2178,Weekend
2179,Weekend
2180,Thrifty
2181,Thrifty
2182,Commuter
2183,Commuter
2184,Thrifty
2185,Weekend
2186,Shopper
2187,Shopper
2188,Weekend
2189,Weekend
2190,Weekend
2191,Commuter
2192,Shopper
2193,Weekend
2194,Weekend
2195,Commuter
2196,Thrifty
2197,Thrifty
2198,Shopper
2199,Thrifty
2200,Thrifty
2201,Shopper
2202,Commuter
2203,Thrifty
2204,Commuter
2205,Weekend
2206,Shopper
2207,Commuter
2208,Shopper
2209,Commuter
2210,Shopper
2211,Weekend
2212,Shopper
2213,Commuter
2214,Shopper
2215,Weekend
2216,Thrifty
2217,Shopper
2218,Commuter
2219,Shopper
2220,Commuter
2221,Weekend
2222,Thrifty
2223,Commuter
2224,Commuter
2225,Commuter
2226,Thrifty
2227,Thrifty
2228,Weekend
2229,Commuter
2230,Commuter
2231,Weekend
2232,Commuter
2233,Shopper
2234,Shopper
2235,Weekend
2236,Weekend
2237,Shopper
2238,Commuter
2239,Commuter
2240,Commuter
2241,Weekend
2242,Commuter
2243,Weekend
2244,Shopper
2245,Shopper
2246,Thrifty
2247,Commuter
2248,Shopper
2249,Weekend
2250,Commuter
2251,Commuter
2252,Shopper
2253,Weekend
2254,Shopper
2255,Shopper
2256,Weekend
2257,Thrifty
2258,Thrifty
2259,Thrifty
2260,Thrifty
2261,Weekend
2262,Weekend
2263,Shopper
2264,Thrifty
2265,Weekend
2266,Weekend
2267,Weekend
2268,Weekend
2269,Commuter
2270,Thrifty
2271,Commuter
2272,Thrifty
2273,Thrifty
2274,Weekend
2275,Shopper
2276,Weekend
2277,Weekend
2278,Thrifty
2279,Weekend
2280,Commuter
2281,Commuter
2282,Thrifty
2283,Thrifty
2284,Commuter
2285,Commuter
2286,Commuter
2287,Shopper
2288,Thrifty
2289,Thrifty
2290,Commuter
2291,Weekend
2292,Commuter
2293,Commuter
2294,Thrifty
2295,Commuter
2296,Commuter
2297,Commuter
2298,Commuter
2299,Commuter
2300,Thrifty
2301,Shopper
2302,Weekend
2303,Thrifty
2304,Commuter
2305,Shopper
2306,Thrifty
2307,Commuter
2308,Weekend
2309,Commuter
2310,Thrifty
2311,Thrifty
2312,Shopper
2313,Thrifty
2314,Weekend
2315,Shopper
2316,Commuter
2317,Commuter
2318,Thrifty
2319,Thrifty
2320,Thrifty
2321,Shopper
2322,Weekend
2323,Weekend
2324,Thrifty
2325,Shopper
2326,Shopper
2327,Shopper
2328,Commuter
2329,Weekend
2330,Commuter
2331,Commuter
2332,Commuter
2333,Weekend
2334,Weekend
2335,Commuter
2336,Thrifty
2337,Thrifty
2338,Thrifty
2339,Commuter
2340,Thrifty
2341,Weekend
2342,Commuter
2343,Commuter
2344,Thrifty
2345,Shopper
2346,Weekend
2347,Weekend
2348,Thrifty
2349,Weekend
2350,Commuter
2351,Weekend
2352,Shopper
2353,Weekend
2354,Shopper
2355,Weekend
2356,Commuter
2357,Shopper
2358,Commuter
2359,Thrifty
2360,Commuter
2361,Commuter
2362,Thrifty
2363,Commuter
2364,Thrifty
2365,Weekend
2366,Commuter
2367,Commuter
2368,Weekend
2369,Thrifty
2370,Weekend
2371,Weekend
2372,Shopper
2373,Weekend
2374,Thrifty
2375,Weekend
2376,Commuter
2377,Thrifty
2378,Weekend
2379,Thrifty
2380,Weekend
2381,Shopper
2382,Shopper
2383,Shopper
2384,Thrifty
2385,Thrifty
2386,Weekend
2387,Thrifty
2388,Weekend
2389,Weekend
2390,Weekend
2391,Thrifty
2392,Commuter
2393,Thrifty
2394,Commuter
2395,Shopper
2396,Thrifty
2397,Commuter
2398,Commuter
2399,Weekend
2400,Weekend
2401,Thrifty
2402,Commuter
2403,Thrifty
2404,Thrifty
2405,Weekend
2406,Weekend
2407,Thrifty
2408,Commuter
2409,Shopper
2410,Thrifty
2411,Weekend
2412,Commuter
2413,Thrifty
2414,Commuter
2415,Thrifty
2416,Shopper
2417,Thrifty
2418,Commuter
2419,Commuter
2420,Thrifty
2421,Commuter
2422,Commuter
2423,Weekend
2424,Thrifty
2425,Commuter
2426,Shopper
2427,Commuter
2428,Shopper
2429,Thrifty
2430,Shopper
2431,Weekend
2432,Shopper
2433,Shopper
2434,Commuter
2435,Shopper
2436,Thrifty
2437,Thrifty
2438,Thrifty
2439,Thrifty
2440,Commuter
2441,Weekend
2442,Thrifty
2443,Weekend
2444,Shopper
2445,Thrifty
2446,Thrifty
2447,Commuter
2448,Commuter
2449,Commuter
2450,Thrifty
2451,Commuter
2452,Shopper
2453,Weekend
2454,Thrifty
2455,Weekend
2456,Commuter
2457,Thrifty
2458,Weekend
2459,Thrifty
2460,Thrifty
2461,Shopper
2462,Shopper
2463,Weekend
2464,Weekend
2465,Weekend
2466,Commuter
2467,Thrifty
2468,Commuter
2469,Thrifty
2470,Thrifty
2471,Commuter
2472,Shopper
2473,Shopper
2474,Weekend
2475,Thrifty
2476,Shopper
2477,Commuter
2478,Weekend
2479,Commuter
2480,Weekend
2481,Commuter
2482,Shopper
2483,Shopper
2484,Commuter
2485,Thrifty
2486,Shopper
2487,Thrifty
2488,Shopper
2489,Weekend
2490,Thrifty
2491,Commuter
2492,Commuter
2493,Weekend
2494,Thrifty
2495,Thrifty
2496,Thrifty
2497,Weekend
2498,Shopper
2499,Shopper
2500,Thrifty
2501,Shopper
2502,Weekend
2503,Weekend
2504,Shopper
2505,Commuter
2506,Commuter
2507,Shopper
2508,Thrifty
2509,Shopper
2510,Shopper
2511,Commuter
2512,Shopper
2513,Thrifty
2514,Thrifty
2515,Weekend
2516,Shopper
2517,Commuter
2518,Thrifty
2519,Weekend
2520,Weekend
2521,Weekend
2522,Commuter
2523,Commuter
2524,Thrifty
2525,Shopper
2526,Commuter
2527,Commuter
2528,Shopper
2529,Commuter
2530,Shopper
2531,Weekend
2532,Shopper
2533,Commuter
2534,Commuter
2535,Weekend
2536,Shopper
2537,Weekend
2538,Commuter
2539,Weekend
2540,Weekend
2541,Weekend
2542,Weekend
2543,Shopper
2544,Weekend
2545,Commuter
2546,Thrifty
2547,Commuter
2548,Thrifty
2549,Thrifty
2550,Commuter
2551,Thrifty
2552,Commuter
2553,Shopper
2554,Shopper
2555,Commuter
2556,Shopper
2557,Thrifty
2558,Commuter
2559,Commuter
2560,Thrifty
2561,Weekend
2562,Weekend
2563,Commuter
2564,Commuter
2565,Thrifty
2566,Commuter
2567,Commuter
2568,Commuter
2569,Shopper
2570,Shopper
2571,Thrifty
2572,Shopper
2573,Thrifty
2574,Thrifty
2575,Commuter
2576,Weekend
2577,Shopper
2578,Weekend
2579,Thrifty
2580,Weekend
2581,Commuter
2582,Shopper
2583,Thrifty
2584,Thrifty
2585,Weekend
2586,Weekend
2587,Commuter
2588,Weekend
2589,Commuter
2590,Weekend
2591,Shopper
2592,Shopper
2593,Weekend
2594,Thrifty
2595,Commuter
2596,Weekend
2597,Commuter
2598,Thrifty
2599,Commuter
2600,Commuter
2601,Weekend
2602,Commuter
2603,Weekend
2604,Thrifty
2605,Commuter
2606,Thrifty
2607,Commuter
2608,Commuter
2609,Weekend
2610,Commuter
2611,Shopper
2612,Commuter
2613,Commuter
2614,Weekend
2615,Thrifty
2616,Commuter
2617,Thrifty
2618,Commuter
2619,Shopper
2620,Thrifty
2621,Weekend
2622,Shopper
2623,Thrifty
2624,Shopper
2625,Thrifty
2626,Shopper
2627,Commuter
2628,Weekend
2629,Thrifty
2630,Thrifty
2631,Weekend
2632,Weekend
2633,Commuter
2634,Commuter
2635,Weekend
2636,Weekend
2637,Shopper
2638,Weekend
2639,Shopper
2640,Weekend
2641,Commuter
2642,Commuter
2643,Weekend
2644,Weekend
2645,Commuter
2646,Thrifty
2647,Shopper
2648,Thrifty
2649,Thrifty
2650,Thrifty
2651,Commuter
2652,Thrifty
2653,Thrifty
2654,Commuter
2655,Weekend
2656,Thrifty
2657,Shopper
2658,Shopper
2659,Commuter
2660,Weekend
2661,Thrifty
2662,Shopper
2663,Commuter
2664,Weekend
2665,Weekend
2666,Commuter
2667,Commuter
2668,Weekend
2669,Weekend
2670,Thrifty
2671,Weekend
2672,Thrifty
2673,Weekend
2674,Commuter
2675,Shopper
2676,Commuter
2677,Thrifty
2678,Commuter
2679,Commuter
2680,Thrifty
2681,Commuter
2682,Shopper
2683,Commuter
2684,Thrifty
2685,Thrifty
2686,Commuter
2687,Commuter
2688,Thrifty
2689,Thrifty
2690,Thrifty
2691,Thrifty
2692,Weekend
2693,Commuter
2694,Thrifty
2695,Shopper
2696,Thrifty
2697,Weekend
2698,Thrifty
2699,Weekend
2700,Weekend
2701,Thrifty
2702,Shopper
2703,Commuter
2704,Commuter
2705,Weekend
2706,Shopper
2707,Commuter
2708,Commuter
2709,Commuter
2710,Commuter
2711,Weekend
2712,Thrifty
2713,Thrifty
2714,Thrifty
2715,Commuter
2716,Commuter
2717,Weekend
2718,Shopper
2719,Shopper
2720,Commuter
2721,Shopper
2722,Weekend
2723,Weekend
2724,Thrifty
2725,Thrifty
2726,Thrifty
2727,Commuter
2728,Commuter
2729,Commuter
2730,Thrifty
2731,Weekend
2732,Thrifty
2733,Commuter
2734,Shopper
2735,Shopper
2736,Weekend
2737,Shopper
2738,Thrifty
2739,Shopper
2740,Commuter
2741,Thrifty
2742,Commuter
2743,Commuter
2744,Commuter
2745,Weekend
2746,Weekend
2747,Weekend
2748,Commuter
2749,Shopper
2750,Weekend
2751,Thrifty
2752,Weekend
2753,Commuter
2754,Thrifty
2755,Shopper
2756,Commuter
2757,Thrifty
2758,Shopper
2759,Weekend
2760,Commuter
2761,Commuter
2762,Commuter
2763,Weekend
2764,Thrifty
2765,Commuter
2766,Shopper
2767,Thrifty
2768,Commuter
2769,Thrifty
2770,Weekend
2771,Commuter
2772,Commuter
2773,Shopper
2774,Thrifty
2775,Thrifty
2776,Thrifty
2777,Commuter
2778,Commuter
2779,Thrifty
2780,Commuter
2781,Commuter
2782,Shopper
2783,Shopper
2784,Weekend
2785,Shopper
2786,Commuter
2787,Shopper
2788,Commuter
2789,Shopper
2790,Shopper
2791,Weekend
2792,Shopper
2793,Weekend
2794,Commuter
2795,Thrifty
2796,Weekend
2797,Commuter
2798,Weekend
2799,Shopper
2800,Commuter
2801,Weekend
2802,Shopper
2803,Shopper
2804,Shopper
2805,Thrifty
2806,Shopper
2807,Weekend
2808,Commuter
2809,Thrifty
2810,Weekend
2811,Commuter
2812,Weekend
2813,Weekend
2814,Commuter
2815,Weekend
2816,Weekend
2817,Thrifty
2818,Commuter
2819,Commuter
2820,Thrifty
2821,Shopper
2822,Commuter
2823,Weekend
2824,Commuter
2825,Thrifty
2826,Shopper
2827,Weekend
2828,Commuter
2829,Thrifty
2830,Commuter
2831,Thrifty
2832,Weekend
2833,Commuter
2834,Commuter
2835,Thrifty
2836,Shopper
2837,Shopper
2838,Commuter
2839,Weekend
2840,Thrifty
2841,Thrifty
2842,Weekend
2843,Shopper
2844,Shopper
2845,Weekend
2846,Thrifty
2847,Weekend
2848,Commuter
2849,Weekend
2850,Thrifty
2851,Weekend
2852,Commuter
2853,Commuter
2854,Shopper
2855,Commuter
2856,Thrifty
2857,Commuter
2858,Commuter
2859,Commuter
2860,Commuter
2861,Shopper
2862,Commuter
2863,Shopper
2864,Weekend
2865,Thrifty
2866,Weekend
2867,Thrifty
2868,Weekend
2869,Commuter
2870,Thrifty
2871,Shopper
2872,Shopper
2873,Shopper
2874,Thrifty
2875,Weekend
2876,Thrifty
2877,Thrifty
2878,Commuter
2879,Weekend
2880,Commuter
2881,Thrifty
2882,Shopper
2883,Commuter
2884,Commuter
2885,Commuter
2886,Shopper
2887,Thrifty
2888,Thrifty
2889,Shopper
2890,Shopper
2891,Thrifty
2892,Weekend
2893,Weekend
2894,Weekend
2895,Commuter
2896,Shopper
2897,Thrifty
2898,Commuter
2899,Thrifty
2900,Commuter
2901,Commuter
2902,Weekend
2903,Commuter
2904,Thrifty
2905,Thrifty
2906,Commuter
2907,Shopper
2908,Commuter
2909,Thrifty
2910,Thrifty
2911,Commuter
2912,Commuter
2913,Weekend
2914,Shopper
2915,Commuter
2916,Weekend
2917,Weekend
2918,Shopper
2919,Thrifty
2920,Thrifty
2921,Thrifty
2922,Weekend
2923,Shopper
2924,Commuter
2925,Thrifty
2926,Shopper
2927,Shopper
2928,Shopper
2929,Weekend
2930,Thrifty
2931,Weekend
2932,Weekend
2933,Commuter
2934,Thrifty
2935,Weekend
2936,Commuter
2937,Weekend
2938,Weekend
2939,Shopper
2940,Commuter
2941,Commuter
2942,Weekend
2943,Commuter
2944,Weekend
2945,Weekend
2946,Commuter
2947,Thrifty
2948,Thrifty
2949,Thrifty
2950,Shopper
2951,Shopper
2952,Weekend
2953,Weekend
2954,Thrifty
2955,Shopper
2956,Weekend
2957,Weekend
2958,Shopper
2959,Commuter
2960,Shopper
2961,Commuter
2962,Thrifty
2963,Thrifty
2964,Shopper
2965,Shopper
2966,Weekend
2967,Weekend
2968,Weekend
2969,Shopper
2970,Thrifty
2971,Thrifty
2972,Commuter
2973,Weekend
2974,Weekend
2975,Thrifty
2976,Commuter
2977,Shopper
2978,Commuter
2979,Weekend
2980,Shopper
2981,Thrifty
2982,Commuter
2983,Weekend
2984,Shopper
2985,Thrifty
2986,Shopper
2987,Commuter
2988,Thrifty
2989,Weekend
2990,Shopper
2991,Commuter
2992,Shopper
2993,Weekend
2994,Thrifty
2995,Commuter
2996,Shopper
2997,Commuter
2998,Thrifty
2999,Commuter
3000,Shopper
