customer_id,visits_total,visits_per_month,avg_check,avg_fuel_liters,coffee_attach_rate,carwash_attach_rate,morning_share,weekend_share,revenue_total,persona_mode
873,26,8.666666666666666,1980.97,40.37307692307692,0.38461538461538464,0.2692307692307692,0.15384615384615385,0.38461538461538464,51505.22,Weekend
874,14,5.454545454545454,2618.9700000000003,53.84285714285714,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,36665.58,Thrifty
875,62,21.136363636363637,1518.5800000000002,19.711290322580645,0.6451612903225806,0.06451612903225806,0.7741935483870968,0.3387096774193548,94151.96,Commuter
876,63,21.0,1499.4209523809525,20.942857142857143,0.7142857142857143,0.06349206349206349,0.8571428571428571,0.3333333333333333,94463.52,Commuter
877,18,6.067415730337078,2029.743888888889,38.63333333333333,0.4444444444444444,0.2222222222222222,0.0,0.2777777777777778,36535.39,Weekend
878,13,4.814814814814815,2027.9846153846154,41.73076923076923,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.07692307692307693,26363.8,Weekend
879,58,20.0,1531.8655172413792,19.17758620689655,0.7413793103448276,0.08620689655172414,0.8103448275862069,0.27586206896551724,88848.2,Commuter
880,80,27.272727272727273,1515.08725,20.39125,0.7375,0.1125,0.8125,0.325,121206.98,Commuter
881,68,23.181818181818183,1494.1536764705882,20.647058823529413,0.6764705882352942,0.08823529411764706,0.75,0.2647058823529412,101602.45,Commuter
882,25,8.823529411764705,2019.7404000000001,39.048,0.32,0.2,0.08,0.32,50493.51,Weekend
883,78,26.896551724137932,1505.2110256410258,19.78717948717949,0.7307692307692307,0.11538461538461539,0.7948717948717948,0.2564102564102564,117406.46,Commuter
884,55,18.539325842696627,1525.5498181818182,19.28363636363636,0.6909090909090909,0.10909090909090909,0.8181818181818182,0.2909090909090909,83905.24,Commuter
885,19,6.627906976744186,2082.8505263157895,37.8421052631579,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.3684210526315789,39574.159999999996,Weekend
886,68,22.92134831460674,1505.8147058823529,19.730882352941176,0.6617647058823529,0.20588235294117646,0.7205882352941176,0.29411764705882354,102395.4,Commuter
887,11,4.925373134328358,2005.7045454545455,44.14545454545455,0.5454545454545454,0.36363636363636365,0.0,0.36363636363636365,22062.75,Weekend
888,65,22.413793103448278,1506.9935384615385,20.21846153846154,0.6923076923076923,0.07692307692307693,0.7538461538461538,0.23076923076923078,97954.58,Commuter
889,60,21.42857142857143,1528.8053333333335,19.538333333333334,0.6666666666666666,0.08333333333333333,0.8833333333333333,0.2833333333333333,91728.32,Commuter
890,51,17.191011235955056,1478.9629411764706,19.9,0.7058823529411765,0.0196078431372549,0.8627450980392157,0.23529411764705882,75427.11,Commuter
891,12,4.186046511627907,2043.535,43.583333333333336,0.4166666666666667,0.25,0.0,0.08333333333333333,24522.420000000002,Weekend
892,30,10.227272727272728,1180.3423333333335,15.266666666666667,0.5,0.23333333333333334,0.0,0.3,35410.270000000004,Shopper
893,27,9.204545454545455,1159.444074074074,15.088888888888889,0.5925925925925926,0.2222222222222222,0.0,0.2222222222222222,31304.989999999998,Shopper
894,9,3.75,2484.228888888889,47.82222222222222,0.0,0.0,0.0,0.1111111111111111,22358.06,Thrifty
895,16,5.393258426966292,2037.359375,38.98125,0.375,0.1875,0.1875,0.4375,32597.75,Weekend
896,61,20.333333333333332,1514.5980327868851,19.22622950819672,0.6229508196721312,0.14754098360655737,0.8524590163934426,0.14754098360655737,92390.48,Commuter
897,62,21.136363636363637,1506.5522580645163,20.47258064516129,0.5967741935483871,0.11290322580645161,0.8709677419354839,0.24193548387096775,93406.24,Commuter
898,39,13.604651162790697,1212.831794871795,14.302564102564101,0.41025641025641024,0.3076923076923077,0.0,0.38461538461538464,47300.44,Shopper
899,62,21.379310344827587,1498.9635483870968,20.653225806451612,0.7096774193548387,0.08064516129032258,0.8387096774193549,0.3870967741935484,92935.74,Commuter
900,77,26.551724137931036,1489.6661038961038,19.82857142857143,0.5974025974025974,0.14285714285714285,0.8181818181818182,0.3116883116883117,114704.29,Commuter
901,65,21.91011235955056,1498.8780000000002,20.486153846153844,0.6923076923076923,0.046153846153846156,0.7692307692307693,0.2153846153846154,97427.07,Commuter
902,54,19.058823529411764,1516.1072222222222,20.28333333333333,0.6666666666666666,0.12962962962962962,0.8518518518518519,0.3148148148148148,81869.79,Commuter
903,65,22.15909090909091,1509.186,20.290769230769232,0.7230769230769231,0.06153846153846154,0.7538461538461538,0.2923076923076923,98097.09,Commuter
904,16,5.925925925925926,1934.761875,41.08125,0.5625,0.1875,0.125,0.125,30956.19,Weekend
905,13,4.482758620689656,2463.3623076923077,49.11538461538461,0.07692307692307693,0.0,0.0,0.3076923076923077,32023.71,Thrifty
906,37,13.214285714285715,1212.8575675675677,14.827027027027027,0.40540540540540543,0.24324324324324326,0.0,0.21621621621621623,44875.73,Shopper
907,41,13.820224719101123,1192.0351219512195,15.070731707317073,0.5853658536585366,0.04878048780487805,0.0,0.3170731707317073,48873.44,Shopper
908,22,9.295774647887324,2421.8577272727275,51.08181818181818,0.045454545454545456,0.0,0.0,0.22727272727272727,53280.87,Thrifty
909,66,22.758620689655174,1473.1906060606061,20.62878787878788,0.5909090909090909,0.09090909090909091,0.803030303030303,0.2727272727272727,97230.58,Commuter
910,13,5.492957746478873,2555.0138461538463,49.276923076923076,0.0,0.07692307692307693,0.0,0.23076923076923078,33215.18,Thrifty
911,13,6.19047619047619,1928.0376923076922,38.55384615384616,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.3076923076923077,25064.489999999998,Weekend
912,50,17.64705882352941,1524.9186,20.728,0.62,0.16,0.74,0.32,76245.93,Commuter
913,21,7.159090909090909,1995.0600000000002,40.214285714285715,0.2857142857142857,0.3333333333333333,0.23809523809523808,0.42857142857142855,41896.26,Weekend
914,18,6.067415730337078,2484.376111111111,50.75,0.0,0.0,0.0,0.16666666666666666,44718.770000000004,Thrifty
915,11,4.45945945945946,1891.7418181818182,39.345454545454544,0.45454545454545453,0.2727272727272727,0.0,0.18181818181818182,20809.16,Weekend
916,13,5.064935064935065,2515.1638461538464,52.892307692307696,0.07692307692307693,0.07692307692307693,0.0,0.23076923076923078,32697.13,Thrifty
917,69,23.0,1485.7466666666667,19.66086956521739,0.7391304347826086,0.14492753623188406,0.7971014492753623,0.2608695652173913,102516.52,Commuter
918,29,11.153846153846153,1202.1200000000001,14.324137931034482,0.27586206896551724,0.13793103448275862,0.0,0.20689655172413793,34861.48,Shopper
919,13,5.064935064935065,2036.4707692307695,39.638461538461534,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.15384615384615385,26474.120000000003,Weekend
920,75,25.862068965517242,1479.2830666666666,20.5,0.76,0.10666666666666667,0.7866666666666666,0.24,110946.23,Commuter
921,44,16.296296296296294,1169.858181818182,15.438636363636363,0.4772727272727273,0.20454545454545456,0.0,0.3409090909090909,51473.76,Shopper
922,16,5.783132530120482,2579.3575,50.0,0.125,0.0,0.0,0.4375,41269.72,Thrifty
923,40,14.634146341463415,1224.66525,16.365000000000002,0.525,0.2,0.0,0.25,48986.61,Shopper
924,18,6.666666666666666,2003.1855555555558,39.416666666666664,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.16666666666666666,36057.340000000004,Weekend
925,13,4.482758620689656,2617.055384615385,53.353846153846156,0.0,0.15384615384615385,0.0,0.3076923076923077,34021.72,Thrifty
926,57,19.213483146067414,1487.8701754385966,19.19298245614035,0.7543859649122807,0.12280701754385964,0.8947368421052632,0.2807017543859649,84808.6,Commuter
927,64,22.857142857142858,1504.555625,19.6453125,0.75,0.09375,0.8125,0.28125,96291.56,Commuter
928,12,5.625,2538.3308333333334,48.708333333333336,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,30459.97,Thrifty
929,22,7.586206896551724,1984.1404545454543,37.81363636363636,0.5,0.13636363636363635,0.13636363636363635,0.18181818181818182,43651.09,Weekend
930,78,26.896551724137932,1495.3579487179486,20.164102564102564,0.6538461538461539,0.07692307692307693,0.8076923076923077,0.24358974358974358,116637.92,Commuter
931,48,17.142857142857142,1522.593125,19.575,0.6458333333333334,0.041666666666666664,0.8333333333333334,0.2708333333333333,73084.47,Commuter
932,45,15.168539325842696,1196.525111111111,15.124444444444444,0.4888888888888889,0.06666666666666667,0.0,0.3111111111111111,53843.63,Shopper
933,43,14.333333333333334,1181.183023255814,15.025581395348837,0.5348837209302325,0.09302325581395349,0.0,0.3023255813953488,50790.87,Shopper
934,13,4.482758620689656,2618.2115384615386,49.25384615384615,0.0,0.0,0.0,0.23076923076923078,34036.75,Thrifty
935,58,20.0,1507.4444827586208,19.553448275862067,0.603448275862069,0.06896551724137931,0.8103448275862069,0.22413793103448276,87431.78,Commuter
936,61,20.795454545454547,1500.9695081967213,21.15573770491803,0.7377049180327869,0.08196721311475409,0.7704918032786885,0.2459016393442623,91559.14,Commuter
937,58,19.55056179775281,1508.8417241379311,20.110344827586207,0.7586206896551724,0.08620689655172414,0.8103448275862069,0.25862068965517243,87512.82,Commuter
938,35,12.209302325581396,1184.7622857142858,16.082857142857144,0.5142857142857142,0.14285714285714285,0.0,0.4,41466.68,Shopper
939,59,19.666666666666668,1469.4299999999998,19.879661016949154,0.6610169491525424,0.0847457627118644,0.7966101694915254,0.22033898305084745,86696.37,Commuter
940,22,7.415730337078651,2043.7949999999998,39.53636363636363,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,44963.49,Weekend
941,75,26.470588235294116,1489.4094666666667,20.170666666666666,0.7333333333333333,0.06666666666666667,0.7466666666666667,0.24,111705.71,Commuter
942,25,8.720930232558139,1993.1496,39.724000000000004,0.32,0.4,0.0,0.28,49828.74,Weekend
943,11,3.7078651685393256,2034.9918181818182,41.92727272727273,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.18181818181818182,22384.91,Weekend
944,28,9.545454545454547,1218.422857142857,13.592857142857143,0.4642857142857143,0.14285714285714285,0.0,0.21428571428571427,34115.84,Shopper
945,58,20.232558139534884,1504.2939655172415,21.42758620689655,0.7241379310344828,0.10344827586206896,0.7758620689655172,0.20689655172413793,87249.05,Commuter
946,68,23.448275862068968,1498.2155882352943,19.933823529411764,0.7058823529411765,0.058823529411764705,0.7352941176470589,0.20588235294117646,101878.66,Commuter
947,65,22.15909090909091,1490.2944615384615,19.452307692307695,0.7384615384615385,0.046153846153846156,0.8307692307692308,0.2153846153846154,96869.14,Commuter
948,28,9.88235294117647,1196.4624999999999,14.75,0.4642857142857143,0.21428571428571427,0.0,0.25,33500.95,Shopper
949,27,10.0,1166.0544444444445,14.522222222222224,0.37037037037037035,0.14814814814814814,0.0,0.25925925925925924,31483.47,Shopper
950,14,4.883720930232558,1955.8607142857143,40.521428571428565,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,27382.05,Weekend
951,12,4.044943820224719,2069.4866666666667,37.69166666666667,0.3333333333333333,0.25,0.16666666666666666,0.5833333333333334,24833.84,Weekend
952,18,6.352941176470588,2041.9033333333334,37.650000000000006,0.5,0.16666666666666666,0.2222222222222222,0.3888888888888889,36754.26,Weekend
953,64,21.573033707865168,1507.75953125,19.0875,0.65625,0.046875,0.71875,0.234375,96496.61,Commuter
954,47,16.78571428571429,1219.9231914893617,15.931914893617021,0.46808510638297873,0.14893617021276595,0.0,0.2765957446808511,57336.39,Shopper
955,11,4.177215189873418,2519.6918181818182,47.0,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,27716.61,Thrifty
956,7,2.5609756097560976,2585.3657142857146,57.65714285714286,0.0,0.0,0.0,0.42857142857142855,18097.56,Thrifty
957,14,5.0602409638554215,2560.9707142857146,50.364285714285714,0.07142857142857142,0.0,0.0,0.2857142857142857,35853.590000000004,Thrifty
958,61,20.56179775280899,1478.4795081967213,19.224590163934426,0.639344262295082,0.13114754098360656,0.7868852459016393,0.21311475409836064,90187.25,Commuter
959,68,23.448275862068968,1507.0570588235296,20.01029411764706,0.6617647058823529,0.08823529411764706,0.7794117647058824,0.29411764705882354,102479.88,Commuter
960,15,5.48780487804878,2003.494,37.84666666666667,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.26666666666666666,30052.41,Weekend
961,58,19.772727272727273,1492.132931034483,19.49655172413793,0.6551724137931034,0.10344827586206896,0.8793103448275862,0.25862068965517243,86543.71,Commuter
962,22,8.148148148148147,1935.7322727272729,38.79545454545455,0.4090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,42586.11,Weekend
963,52,17.72727272727273,1491.3667307692308,19.526923076923076,0.6346153846153846,0.11538461538461539,0.8269230769230769,0.25,77551.07,Commuter
964,11,4.125,2566.132727272727,53.50909090909091,0.0,0.0,0.0,0.18181818181818182,28227.46,Thrifty
965,49,16.896551724137932,1510.6738775510205,19.012244897959185,0.7142857142857143,0.16326530612244897,0.7959183673469388,0.14285714285714285,74023.02,Commuter
966,17,5.930232558139535,2485.013529411765,54.07647058823529,0.058823529411764705,0.11764705882352941,0.0,0.29411764705882354,42245.23,Thrifty
967,18,6.75,2024.8733333333334,40.03888888888889,0.2777777777777778,0.2222222222222222,0.0,0.2777777777777778,36447.72,Weekend
968,67,24.51219512195122,1516.5776119402985,19.528358208955225,0.7164179104477612,0.11940298507462686,0.8059701492537313,0.23880597014925373,101610.7,Commuter
969,16,5.714285714285714,1972.30875,42.16875,0.3125,0.125,0.0625,0.3125,31556.94,Weekend
970,12,4.337349397590361,2510.6183333333333,47.51666666666667,0.08333333333333333,0.08333333333333333,0.0,0.5,30127.42,Thrifty
971,19,6.7857142857142865,1997.796842105263,42.09473684210526,0.42105263157894735,0.15789473684210525,0.10526315789473684,0.2631578947368421,37958.14,Weekend
972,38,12.808988764044944,1180.332105263158,15.36315789473684,0.631578947368421,0.13157894736842105,0.0,0.2631578947368421,44852.62,Shopper
973,17,6.538461538461538,2011.2982352941176,37.65882352941177,0.29411764705882354,0.29411764705882354,0.17647058823529413,0.17647058823529413,34192.07,Weekend
974,67,23.10344827586207,1495.9149253731343,18.991044776119406,0.7611940298507462,0.1044776119402985,0.7761194029850746,0.26865671641791045,100226.3,Commuter
975,67,22.840909090909093,1466.819104477612,19.617910447761194,0.6865671641791045,0.07462686567164178,0.7910447761194029,0.29850746268656714,98276.88,Commuter
976,71,24.767441860465116,1484.4785915492957,19.97042253521127,0.7746478873239436,0.1267605633802817,0.7323943661971831,0.39436619718309857,105397.98,Commuter
977,32,10.90909090909091,1973.8971875,39.153125,0.34375,0.28125,0.1875,0.40625,63164.71,Weekend
978,53,18.06818181818182,1537.9149056603774,20.58301886792453,0.7169811320754716,0.05660377358490566,0.7735849056603774,0.39622641509433965,81509.49,Commuter
979,13,4.936708860759493,2580.087692307692,51.51538461538462,0.0,0.07692307692307693,0.0,0.6153846153846154,33541.14,Thrifty
980,22,7.951807228915663,1997.075909090909,42.059090909090905,0.4090909090909091,0.22727272727272727,0.045454545454545456,0.4090909090909091,43935.67,Weekend
981,8,4.615384615384615,2566.0925,50.0375,0.0,0.125,0.0,0.125,20528.74,Thrifty
982,22,8.571428571428571,2034.0945454545456,40.14090909090909,0.4090909090909091,0.2727272727272727,0.0,0.4090909090909091,44750.08,Weekend
983,59,20.113636363636363,1495.393220338983,20.64915254237288,0.7796610169491526,0.1016949152542373,0.7457627118644068,0.3220338983050847,88228.2,Commuter
984,64,21.573033707865168,1489.3625,18.5140625,0.703125,0.078125,0.828125,0.28125,95319.2,Commuter
985,19,6.551724137931035,2025.2978947368422,41.22105263157895,0.3157894736842105,0.3157894736842105,0.10526315789473684,0.3157894736842105,38480.66,Weekend
986,11,4.0740740740740735,2563.7999999999997,55.709090909090904,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,28201.8,Thrifty
987,17,6.455696202531645,2002.1052941176472,36.476470588235294,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.17647058823529413,34035.79,Weekend
988,8,3.0,2451.51625,53.7625,0.0,0.25,0.0,0.125,19612.13,Thrifty
989,63,21.724137931034484,1485.136507936508,20.54126984126984,0.6984126984126984,0.06349206349206349,0.8888888888888888,0.30158730158730157,93563.6,Commuter
990,39,13.76470588235294,1192.9538461538461,17.02051282051282,0.4358974358974359,0.15384615384615385,0.0,0.2564102564102564,46525.2,Shopper
991,17,5.730337078651685,1975.805882352941,40.13529411764706,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.11764705882352941,33588.7,Weekend
992,18,8.181818181818182,2049.807777777778,41.111111111111114,0.5555555555555556,0.1111111111111111,0.16666666666666666,0.2777777777777778,36896.54,Weekend
993,70,23.863636363636367,1502.0828571428572,21.658571428571427,0.7285714285714285,0.12857142857142856,0.8142857142857143,0.2571428571428571,105145.8,Commuter
994,17,5.862068965517242,1988.8082352941176,37.37647058823529,0.4117647058823529,0.29411764705882354,0.058823529411764705,0.35294117647058826,33809.74,Weekend
995,15,5.48780487804878,2395.5440000000003,54.94666666666667,0.26666666666666666,0.06666666666666667,0.0,0.5333333333333333,35933.16,Thrifty
996,74,24.666666666666668,1523.0075675675675,20.528378378378378,0.6756756756756757,0.12162162162162163,0.7567567567567568,0.22972972972972974,112702.56,Commuter
997,33,11.647058823529411,1167.2075757575758,15.596969696969698,0.5151515151515151,0.18181818181818182,0.0,0.30303030303030304,38517.85,Shopper
998,56,19.76470588235294,1515.3942857142858,20.980357142857144,0.7857142857142857,0.07142857142857142,0.8035714285714286,0.25,84862.08,Commuter
999,39,13.448275862068966,1169.1676923076923,13.746153846153847,0.6666666666666666,0.23076923076923078,0.0,0.2564102564102564,45597.54,Shopper
1000,14,5.0602409638554215,2664.3849999999998,50.42857142857143,0.07142857142857142,0.07142857142857142,0.0,0.42857142857142855,37301.39,Thrifty
1001,66,22.758620689655174,1469.3689393939394,20.293939393939397,0.803030303030303,0.16666666666666666,0.7424242424242424,0.2878787878787879,96978.35,Commuter
1002,9,3.6986301369863015,2556.871111111111,56.13333333333333,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,23011.84,Thrifty
1003,37,13.703703703703702,1179.3394594594595,13.772972972972974,0.5405405405405406,0.24324324324324326,0.0,0.2702702702702703,43635.56,Shopper
1004,17,9.272727272727273,1966.239411764706,36.705882352941174,0.5882352941176471,0.23529411764705882,0.058823529411764705,0.35294117647058826,33426.07,Weekend
1005,36,12.134831460674157,1181.5605555555555,15.924999999999999,0.5277777777777778,0.2222222222222222,0.0,0.3611111111111111,42536.18,Shopper
1006,21,7.590361445783133,1975.9371428571428,44.34761904761905,0.42857142857142855,0.047619047619047616,0.19047619047619047,0.23809523809523808,41494.68,Weekend
1007,23,8.023255813953488,1964.6208695652174,37.55217391304348,0.43478260869565216,0.34782608695652173,0.13043478260869565,0.13043478260869565,45186.28,Weekend
1008,33,11.25,1219.5051515151515,15.627272727272729,0.48484848484848486,0.24242424242424243,0.0,0.15151515151515152,40243.67,Shopper
1009,69,24.069767441860463,1492.1647826086955,20.32608695652174,0.7246376811594203,0.057971014492753624,0.8115942028985508,0.21739130434782608,102959.37,Commuter
1010,12,4.337349397590361,2547.165,52.64166666666667,0.0,0.25,0.0,0.25,30565.98,Thrifty
1011,60,21.42857142857143,1498.319,19.43166666666667,0.65,0.08333333333333333,0.8833333333333333,0.2833333333333333,89899.14,Commuter
1012,32,13.913043478260871,1160.2225,17.190625,0.65625,0.25,0.0,0.25,37127.12,Shopper
1013,43,14.65909090909091,1226.1086046511628,15.55813953488372,0.5348837209302325,0.13953488372093023,0.0,0.27906976744186046,52722.67,Shopper
1014,64,21.81818181818182,1489.94859375,19.8015625,0.75,0.125,0.765625,0.296875,95356.71,Commuter
1015,12,5.217391304347826,1837.2575,39.94166666666667,0.5833333333333334,0.3333333333333333,0.0,0.25,22047.09,Weekend
1016,51,17.191011235955056,1179.4170588235293,14.325490196078432,0.45098039215686275,0.2549019607843137,0.0,0.23529411764705882,60150.27,Shopper
1017,54,18.40909090909091,1491.7307407407409,21.374074074074073,0.6481481481481481,0.1111111111111111,0.6851851851851852,0.3148148148148148,80553.46,Commuter
1018,22,7.764705882352941,2046.3963636363637,36.945454545454545,0.4090909090909091,0.4090909090909091,0.09090909090909091,0.2727272727272727,45020.72,Weekend
1019,53,17.666666666666668,1212.7288679245282,14.341509433962264,0.39622641509433965,0.24528301886792453,0.0,0.2830188679245283,64274.63,Shopper
1020,69,23.258426966292134,1498.1153623188404,18.344927536231882,0.6666666666666666,0.14492753623188406,0.8115942028985508,0.30434782608695654,103369.95999999999,Commuter
1021,12,4.285714285714286,2136.9783333333335,42.81666666666666,0.25,0.25,0.08333333333333333,0.3333333333333333,25643.74,Weekend
1022,57,19.213483146067414,1463.8307017543862,20.128070175438594,0.7368421052631579,0.07017543859649122,0.7894736842105263,0.2982456140350877,83438.35,Commuter
1023,37,12.758620689655173,1189.19,14.600000000000001,0.4594594594594595,0.21621621621621623,0.0,0.35135135135135137,44000.03,Shopper
1024,42,14.651162790697674,1197.652857142857,16.0,0.5952380952380952,0.11904761904761904,0.0,0.2857142857142857,50301.42,Shopper
1025,55,18.75,1175.5236363636363,14.75090909090909,0.5454545454545454,0.2,0.0,0.34545454545454546,64653.8,Shopper
1026,12,4.235294117647059,2424.2825,49.175000000000004,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,29091.39,Thrifty
1027,47,16.022727272727273,1214.0782978723405,14.57872340425532,0.5531914893617021,0.2553191489361702,0.0,0.2978723404255319,57061.68,Shopper
1028,45,15.340909090909092,1230.1048888888888,15.857777777777779,0.4444444444444444,0.2222222222222222,0.0,0.2,55354.72,Shopper
1029,18,6.75,2492.478888888889,47.62222222222223,0.05555555555555555,0.05555555555555555,0.0,0.16666666666666666,44864.62,Thrifty
1030,37,12.758620689655173,1252.1527027027028,15.359459459459458,0.6756756756756757,0.16216216216216217,0.0,0.1891891891891892,46329.65,Shopper
1031,63,21.235955056179776,1514.7361904761906,19.3,0.6190476190476191,0.09523809523809523,0.8412698412698413,0.31746031746031744,95428.38,Commuter
1032,21,7.325581395348837,2075.5723809523806,39.77142857142857,0.42857142857142855,0.2857142857142857,0.09523809523809523,0.09523809523809523,43587.02,Weekend
1033,84,28.636363636363637,1498.1225,20.58095238095238,0.7023809523809523,0.2261904761904762,0.8214285714285714,0.38095238095238093,125842.29,Commuter
1034,78,26.590909090909093,1516.3052564102563,20.393589743589743,0.7051282051282052,0.10256410256410256,0.7692307692307693,0.3076923076923077,118271.81,Commuter
1035,70,23.333333333333332,1499.196,19.97142857142857,0.7285714285714285,0.15714285714285714,0.8,0.22857142857142856,104943.72,Commuter
1036,24,9.35064935064935,2050.7745833333333,39.612500000000004,0.375,0.25,0.0,0.20833333333333334,49218.59,Weekend
1037,13,5.27027027027027,2509.6984615384617,50.36923076923077,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,32626.08,Thrifty
1038,19,7.037037037037036,2004.7963157894735,40.42631578947368,0.47368421052631576,0.21052631578947367,0.05263157894736842,0.2631578947368421,38091.13,Weekend
1039,70,23.863636363636367,1496.7957142857142,19.61857142857143,0.6857142857142857,0.1,0.7857142857142857,0.22857142857142856,104775.7,Commuter
1040,10,5.454545454545455,2525.3779999999997,48.45,0.0,0.0,0.0,0.3,25253.78,Thrifty
1041,11,3.7500000000000004,2523.1863636363637,51.190909090909095,0.0,0.0,0.0,0.2727272727272727,27755.05,Thrifty
1042,22,7.500000000000001,2026.840909090909,39.695454545454545,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.3181818181818182,44590.5,Weekend
1043,18,6.352941176470588,2529.4127777777776,47.455555555555556,0.0,0.0,0.0,0.3888888888888889,45529.43,Thrifty
1044,17,5.930232558139535,1984.1776470588234,37.800000000000004,0.47058823529411764,0.47058823529411764,0.23529411764705882,0.35294117647058826,33731.02,Weekend
1045,39,13.146067415730336,1162.2556410256411,13.851282051282052,0.6153846153846154,0.15384615384615385,0.0,0.20512820512820512,45327.97,Shopper
1046,18,7.297297297297297,2028.581111111111,39.099999999999994,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.3333333333333333,36514.46,Weekend
1047,60,20.930232558139533,1500.0366666666666,20.16,0.6,0.1,0.7833333333333333,0.3333333333333333,90002.2,Commuter
1048,61,20.56179775280899,1470.9377049180328,19.645901639344263,0.7377049180327869,0.13114754098360656,0.8360655737704918,0.29508196721311475,89727.2,Commuter
1049,32,11.03448275862069,1170.455625,15.159375,0.53125,0.34375,0.0,0.40625,37454.58,Shopper
1050,68,23.448275862068968,1537.3799999999999,19.745588235294118,0.6764705882352942,0.07352941176470588,0.7794117647058824,0.2647058823529412,104541.84,Commuter
1051,39,13.448275862068966,1201.5800000000002,14.84102564102564,0.48717948717948717,0.1794871794871795,0.0,0.1794871794871795,46861.62,Shopper
1052,10,4.838709677419354,2452.77,54.42,0.0,0.0,0.0,0.2,24527.7,Thrifty
1053,43,14.494382022471909,1224.1000000000001,15.534883720930232,0.46511627906976744,0.23255813953488372,0.0,0.23255813953488372,52636.3,Shopper
1054,17,7.727272727272727,1882.4835294117647,37.84705882352941,0.4117647058823529,0.17647058823529413,0.058823529411764705,0.35294117647058826,32002.22,Weekend
1055,30,10.227272727272728,1199.642,14.293333333333333,0.43333333333333335,0.16666666666666666,0.0,0.16666666666666666,35989.26,Shopper
1056,13,5.131578947368421,2475.4823076923076,48.93076923076923,0.0,0.0,0.0,0.3076923076923077,32181.27,Thrifty
1057,15,7.894736842105264,2077.648,39.580000000000005,0.6,0.26666666666666666,0.13333333333333333,0.2,31164.72,Weekend
1058,10,5.769230769230769,2540.35,48.39,0.0,0.0,0.0,0.3,25403.5,Thrifty
1059,9,5.625,2501.6499999999996,53.05555555555556,0.0,0.0,0.0,0.1111111111111111,22514.85,Thrifty
1060,15,6.338028169014084,1987.5800000000002,37.85333333333333,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.13333333333333333,29813.7,Weekend
1061,40,13.636363636363637,1183.357,15.9325,0.5,0.15,0.0,0.275,47334.28,Shopper
1062,38,13.734939759036145,1222.3444736842105,15.652631578947368,0.5,0.18421052631578946,0.0,0.2631578947368421,46449.09,Shopper
1063,19,6.867469879518072,1933.617894736842,39.59473684210526,0.47368421052631576,0.3157894736842105,0.05263157894736842,0.3157894736842105,36738.74,Weekend
1064,16,6.233766233766233,2585.23875,44.625,0.0,0.125,0.0,0.375,41363.82,Thrifty
1065,10,3.6144578313253013,2389.0209999999997,47.86,0.0,0.1,0.0,0.2,23890.21,Thrifty
1066,10,3.7037037037037033,1984.73,41.739999999999995,0.2,0.2,0.1,0.4,19847.3,Weekend
1067,76,26.20689655172414,1508.1344736842104,20.628947368421052,0.7763157894736842,0.09210526315789473,0.9473684210526315,0.2894736842105263,114618.22,Commuter
1068,61,22.59259259259259,1474.1436065573769,18.881967213114752,0.7049180327868853,0.08196721311475409,0.7868852459016393,0.3114754098360656,89922.76,Commuter
1069,10,4.285714285714286,2516.184,49.19,0.0,0.0,0.0,0.4,25161.84,Thrifty
1070,70,23.595505617977526,1495.922142857143,19.61,0.6857142857142857,0.18571428571428572,0.7714285714285715,0.38571428571428573,104714.55,Commuter
1071,60,21.686746987951807,1509.9955,20.53166666666667,0.6833333333333333,0.08333333333333333,0.8666666666666667,0.31666666666666665,90599.73,Commuter
1072,76,25.90909090909091,1500.358947368421,20.849999999999998,0.7236842105263158,0.13157894736842105,0.7631578947368421,0.15789473684210525,114027.28,Commuter
1073,62,21.136363636363637,1516.0904838709678,18.956451612903226,0.6612903225806451,0.0967741935483871,0.8225806451612904,0.24193548387096775,93997.61,Commuter
1074,77,26.551724137931036,1516.9607792207792,19.392207792207792,0.7662337662337663,0.07792207792207792,0.8311688311688312,0.23376623376623376,116805.98,Commuter
1075,46,16.829268292682926,1206.731956521739,13.708695652173914,0.45652173913043476,0.1956521739130435,0.0,0.2608695652173913,55509.67,Shopper
